id,text,sentiment,,,
143365," Laporan Wartawan Tribun Jabar, Hilman Kamaludin TRIBUNJABAR.ID, SUMEDANG - Anggota Polres Sumedang bakal segera melakukan pemeriksaan terhadap dua developer perumahan terkait bencana longsor di Kampung Bojongkondang, RT 3/10, Desa Cihanjuang, Kecamatan Cimanggung, Kabupaten Sumedang. Pemeriksaan kepada dua developer Perum Pondok Daud dan Perumahan Satria Bumintara Gemilang (SBG) itu rencannya bakal dilaksanakan pada Jumat (15/1/2021). Pemeriksaan ini, berkaitan dengan perizinan karena dua perumahan itu dibangun di atas lereng yang curam. Kapolres Sumedang, AKBP Eko Prasetyo Robbyanto, mengatakan, sejauh ini pihaknya sudah meminta keterangan warga Perum Pondok Daud, Perum SBG dan keterangan dari ahli geologi terkait kondisi geografis dari kedua perumahan tersebut. ""Insya Allah, besok kami akan melakukan pengambilan keterangan pihak developer dari kedua perumahan tersebut,"" ujarnya saat ditemui di Posko SAR Cimanggung, Kamis (14/1/2021), malam. Selain berencana memeriksa developer dari kedua perumahan tersebut, sejauh ini pihaknya juga sudah meminta keterangan dari tujuh orang saksi. ""Lima saksi dari warga dan dua dari saksi ahli,"" kata Eko. Pihaknya menegaskan, terkait hal ini prosesnya masih dalam penyeledikan, sehingga Eko belum bisa memastikan statusnya bakal naik menjadi penyidikan meskipun jumlah korban akibat longsor ini sangat banyak.""Itu (penyidikan) tergantung dari hasil temuan penyelidikan. Masih terlalu prematur untuk saya sampaikan saat ini,"" ucapnya. Hingga Kamis (14/1/2021), jumlah korban meninggal dunia akibat longsor tersebut mencapai 24 orang, dan korban dalam proses pencarian yang diduga masih tertimbun longsor tersisa 16 orang. Sementara Kasatreskrim Polres Sumedang, AKP Yanto Slamet, mengatakan, selama proses penyelidikan bencana longsor ini pihaknya sudah melakukan pengecekan ke lokasi. ""Cek lokasi sudah dari kemarin,"" ujar Yanto kepada Tribun Jabar saat dihubungi melalui pesan singkat.  Baca juga: ARIEL NOAH Merasakan Efek Vaksin pada Sore Hari: Pegal di Bagian Lengan Bekas Disuntik ",0,,,
143366," TRIBUNCIREBON.COM, JAKARTA - Pandemi Covid-19 menyebabkan kegiatan belajar-mengajar  ( KBM) di sekolah dan di kampus diselenggarakan secara online. Pembelajaran secara online berisiko menyebabkan meningkatnya keterpaparan peserta didik terhadap internet, padahal internet tidak selalu memiliki sisi baik. Karena itu, perlu ada pembekalan yang cukup kepada peserta didik, para pendidik dan para orang tua untuk meningkatkan keamanan dalam berinternet. Topik ini jadi bahasan menarik dalam webinar bertema Internet Sehat yang diselengarakan selama dua hari, 12 dan 13 Januari 2021 oleh Program Studi Teknik Informatika Fakultas Ilmu Komputer Universitas Mercu Buana, Jakarta. Webinar yang merupakan bagian dari kegiatan Pengabdian pada Masyarakat ini difokuskan pada upaya optimalisasi pemanfaatan internet untuk pembelajaran berbasis online dan keamanan berinternet. Webinar ini dibuka oleh Wakil Dekan Bidang Kemahasiswaan dan Inovasi Fakultas Ilmu Komputer UMB, Yaya Sudarya Triana., M.Kom., Ph.D. Hari pertama mengangkat tema 'Effective and Efficient Online Learning For High School In Indonesia' dan tema hari kedua 'Security Awareness for Online Learning in Pandemic Era of Covid 19.' “Dengan mengangkat dua tema ini kami turut berkontribusi untuk mengawal mutu pendidikan di Indonesia walaupun dilakukan secara daring, dengan tetap memperhatikan aspek keamanan dalam berinternet,” ujar Dr. Eliyani, Ketua Panitia Penyelengara Webinar. Yang menarik dari webinar yang diikuti 150 peserta dari kalangan mahasiswa dan guru dari berbagai daerah di Indonesia ini adalah pakar-pakar yang diundang. Diantaranya, pakar online learning dari International Islamic University Islamabad Pakistan, Prof. Nabi Bux Jumani dan Dr. Fouzia Ajmal.  Baca juga:  Ini Alasan Pemkab Cirebon Sempat Rencanakan Gelar Pembelajaran Tatap Muka  Baca juga:  Amalan Sunnah Malam Jumat, Dianjurkan Rasulullah SAW Banyak Pahala, Berikut Faedah dan Keutamannya Di paparannya, Dr. Fouzia Ajmal mengangkat tema 'An Introduction to Online Teaching.' Sementara Profesor Nabi Bux Jumani mengangkat tema 'Educational Gadgets For Teachers Educators.' ",0,,,
143367," TRIBUNCIREBON, MAJALENGKA- Ada empat pasien Covid-19 di Kabupaten Majalengka meninggal dunia. Hal itu sesuai dengan data di Pusat Informasi dan Koordinasi Covid-19 Majalengka, Kamis (14/1/2021) pukul 14.37 WIB. Jubir Satgas Penanganan Covid-19 Majalengka, Alimudin mengatakan, ada empat pasien Covid-19 dari tiga kategori yang per hari ini dinyatakan meninggal dunia. Tiga kategori itu, yakni terkonfirmasi, suspek maupun probable.  Baca juga: Anggaran Sewa Hotel untuk Tempat Isolasi Pasien Covid-19 di Cirebon Ratusan Juta Rupiah Perbulan ""Hari ini ada penambahan kasus meninggal. Bahkan tadi ada insiden terperosok mob ambulan, tapi bisa langsung diatasi,"" ujar Alimudin, Kamis (14/1/2021). Disampaikan dia, kasus terkonfirmasi juga mengalami kenaikan, yakni bertambah 6 kasus.  Baca juga: Efek Mengantuk Dirasakan Rocky Petugas Kesehatan di Bandung Seusai Divaksin Yakni, tercatat pada hari kemarin berjumlah 1.277 kasus, sedangkan hari ini berjumlah 1.283 kasus. Masih disampaikan Ali, pasien aktif kini berjumlah 186 yang mana sebelumnya 183. Sementara, pasien sembuh dari penyakit Covid-19 berjumlah 969 orang. ""Kecamatan Majalengka kini menjadi daerah dengan jumlah kasusnya cukup banyak yang kini ada 34 pasien aktif dari 157 secara keseluruhan,"" ucapnya.  Baca juga: Besok, Polisi Bakal Periksa Developer Perumahan Terkait Longsor di Cimanggung Sumedang Suspek dari 1.102 menjadi 1.103 orang sejak sehari terakhir ini dengan rincian 100 orang tengah isolasi, 1003 selesai isolasi dan meninggal dunia menjadi 23 orang. Sementara, kontak erat sudah mencapai 5.180 orang, rinciannya 816 karantina, dan 4.364 Discarded. ""Pasien probable turun dari 63 orang menjadi 64,"" tandasnya. ",0,,,
143368," TRIBUNNEWS.COM -- Seorang mahasiswa ditemukan tewas di persawahan. Jasadnya ditemukan terbungkus plastik dan dililit sarung serta bed cover. Sebelum tewas, korban sempat menghilang. Komunikasi terakhir dengan teman-teman, korban mengajak untuk camping. ""Terakhir chat di grup itu dia mengajak camping. Itu malam Minggu,"" kata teman Fathan Ardian, Bayu Pramudhia (19) saat ditemui Tribun Jabar di rumah duka di Kecamatan Telukjambe Timur, Kamis (14/1/2020). Dalam chat WhatsApp grup bernama Taikotalk Podcast, Fathan mengajak teman-temannya untuk berkemah di bulan Februari. ""Awal februari pada free gak? kok pengen camping2 wkwkwk,"" tulis Fathan. Itu terakhir Fathan berkomunikasi dengan sejumlah temannya dalam percakapan Whats App. ""Itu terakhir dia komunikasi,"" ujar Bayu. Baca juga:  Penculik dan Pembunuh Fathan Dibekuk Petugas Polda Jabar, Berjumlah Dua Orang",0,,,
143373,"    MEDIA PAKUAN - Berikut ini merupakan ramalan keuangan berdasarkan zodiak hari ini, Jumat, 15 Januari 2021.   Dalam ramalan keuangan hari ini, kira-kira siapa nih yang beruntung?   Dilansir dari AstroVed, inilah ramalan keuangan berdasarkan 12 zodiak hari ini. Yuk langsung saja simak dibawah ini!   Baca Juga: Info Penting! Inilah Bocoran Soal yang akan Diujikan saat Seleksi PPPK 2021   1. ARIES   Hari ini Aries akan mengalami kemajuan secara moneter yang bagus. Kamu akan berada di dalam posisi untuk mempertahankan sejumlah uang yang cukup. Keputusan dalam keuangan kamu penting di hari ini.   2. TAURUS   Baca Juga: Jadwal Acara TV Trans7 Hari Ini, Jumat, 15 Januari 2021: Ada Kisah Para Nabi, dan Opera Van Java   Hari ini situasi moneter akan memberikan kepuasan bagi kamu. Kamu memiliki potensi yang baik untuk menabung dan meningkat pesat. Selain itu, kamu dapat melakukan investasi yang menguntungkan.   3. GEMINI   Hari ini, arus keuangan Gemini akan dibatasi. Komitmen yang meningkat akan membuat kamu membelanjakan lebih banyak dan membuat kamu terbebani dengan pengeluaran yang ekstra. 4. CANCER   Hari ini memungkinkan besar cancer akan mengalami kerugian moneter. Untuk itu, sangat disarankan untuk lebih ekstra hati-hati dalam menangani keuangan kamu.   5. LEO Baca Juga: Diprediksi akan Hujan Lebat di Sebagaian Wilayah Indonesia, BMKG Beberkan 13 Daerah Rawan   Keuangan Leo harus tersedia pada saat kamu membutuhkannya. Selain itu, kamu akan menyaksikan peningkatan saldo bank yang kamu miliki.   6. VIRGO   Baca Juga: Diprediksi akan Hujan Lebat di Sebagaian Wilayah Indonesia, BMKG Beberkan 13 Daerah Rawan   Keberuntungan secara finansial akan terlihat bersama dengan biaya yang kamu butuhkan. Namun, kamu perlu menangani sumber daya kamu dengan lebih berhati-hati.   7. LIBRA   Hari ini libra mungkin akan mengalami masalah dengan keuangannya. Kamu mungkin harus menghadapi pengeluaran yang tidak diinginkan dan akan membuat kamu meras terganggu.   Baca Juga: Jadwal Acara NET TV Hari Ini, Jumat, 15 Januari 2021: Ada Serial Drama Korea Master's Sun   8. SCORPIO   Scorpio akan kehilangan sejumlah uang karena kelalaian dan keteledorannya, sehingga kamu akan menyaksikan lebih sedikit keuntungan keuangan pada hari ini.   9. SAGITARIUS   Baca Juga: Prediksi Cuaca, Jumat, 15 Januari 2021: Sukabumi Cerah Berawan hingga Siang   Hari ini Sagitarius harus bisa mendapatkan uang tambahan dalam bentuk insentif atau tunjangan untuk pekerjaan kamu, sehingga manfaat khusus ini akan memungkinkan keunggulan dalam pekerjaan kamu.   10. CAPRICORN   Hari ini peluang untuk mendapatkan lebih banyak uang aja dibatasi pada Capricorn. Selain itu, kamu akan dihadapkan dengan beberapa komitmen yang meningkat untuk dibelanjakan bagi keluarga kamu.   Baca Juga: Update Daftar Harga Emas Hari Ini 15 Januari 2021 di Pegadaian: Antam, Retro, Batik dan UBS   11. AQUARIUS   Hari ini keuangan Aquarius tidak begitu menguntungkan secara moneter. Pengeluaran yang cukup besar akan merepotkanmu, sehingga kamu akan mengalami kesulitan dalam keuangan kamu.   Baca Juga: Jangan Takut Divaksin Corona, Danrem 061 Suryakencana : Saya Tidak Merasakan Gejala Apa-Apa   12. PISCES   Kamu dapat mengumpulkan cukup ubah untuk memenuhi kebutuhan kamu melalu beberapa pinjaman kecil. Kamu akan menghabiskan uang tersebut untuk kebutuhan keluarga kamu.   Itulah ramalan keuangan bagi 12 zodiak hari ini Jumat 15 Januari 2021. Apakah kamu beruntung hari ini?*** ",0,,,
143374," Perusahaan teknologi berbasis internet Cisco melihat banyak perusahaan dan perseorangan yang menghadapi serangan siber sepanjang tahun 2020. Cisco Umbrella sebagai salah satu produk Cisco mencatatkan peningkatan serangan siber hingga 40% pada tahun lalu. Maka dari itu, tidak heran jika banyak pihak yang mencari cara memperkuat keamanan siber mereka tahun ini. Dari kondisi ini pula, Cisco Umbrella mengerahkan strategi komunikasinya. Salah satunya dengan memberikan edukasi mengenai cara mengantisipasi serangan siber. Keamanan siber sendiri dikenal sebagai praktik untuk melindungi sistem, jaringan, dan program dari ancaman atau serangan digital. Serangan-serangan ini biasanya ditujukan untuk mengakses, mengubah, atau menghancurkan informasi sensitif; memeras uang dari korban; atau mengganggu proses bisnis.  Tipe-tipe serangan siber ini pun sangat beragam, mulai dari malware, phising, ransomware, atau social engineering dengan cara memanipulasi psikologis untuk mengelabui korban agar korban mengungkapkan informasi sensitif mereka. Berdasarkan pada hasil survei Cisco terhadap lebih dari 4.800 praktisi IT dan keamanan siber yang dilakukan di 25 negara dari berbagai macam industri, salah satu tipe serangan siber yang paling sering menyerang perusahaan atau bisnis kecil adalah ransomware.  Dalam kasus ini, banyak perusahaan dan bisnis kecil yang dipaksa membayarkan sejumlah uang untuk bisa mendapatkan kembali akses ke berkas penting atau sistem komputer mereka. Salah satu akses atau jalur masuk ransomware paling sering adalah melalui port DNS (Domain Name System). Hal ini yang dicoba diantisipasi oleh Cisco Umbrella dengan memberikan web protection melalui Cisco Umbrella Roaming (DNS Security).  Dengan fitur ini, ransomware tidak bisa masuk dengan mudah ke sistem komputer. Ditambah, Cisco memiliki tim keamanan siber yang diklaim terbesar di dunia, yakni Cisco Talos. Cisco Umbrella juga telah memproses sekitar 180 miliar permintaan untuk lebih dari 18.500 perusahaan setiap harinya. Kekayaan data ini tentunya membantu Cisco Umbrella untuk terus mempelajari jenis-jenis serangan siber baru seperti malware, ransomware, phishing, dan botnets sehingga dapat memblokir mereka secara cepat dan mudah. Bahkan sebelum sistem Anda terkoneksi dengan internet, atau sebelum mencapai jaringan atau endpoints. ",0,,,
143376,"  FIX INDONESIA - Ribuan sarjana lulusan baru setiap tahun berusaha mencari kerja, nol pengalaman menjadi penyebab mencari kerja sangat sulit bagi sarjana baru. Pemerintah dalam hal ini Kementerian Ketenaga kerjaan (Kemnaker) terus berupaya mencari solusi atas penyaluran ketenagakerjaan. Salah satu solusi yang pemerintah berikan ialah lowongan kerja di Badan Usaha Milik Negara (BUMN). Baca Juga: Lowongan Kerja Bulan Ini: Kementerian Perdagangan Cari Lulusan D3 atau S1 Dana Pensiun Jasa Raharja merupakan merupakan kelanjutan dari Yayasan Dana Pensiun dan Kesejahteraan Pegawai Jasa Raharja merupakan salah satu bentuk badan usaha yang menangani tentang pendanaan pensiun.              Posisi yang dibutuhkan untuk lowongan kerja Januari 2021 di Dana Pensiun Jasa Raharja yaitu, Staf Kepesertaan. Dikutip Pikiran-Rakyat.com melalui Bursa Kerja Depnaker, simak persyaratannya.",0,,,
143377,"  PADANG, KOMPAS.com - Sudah lebih dari satu tahun, Pemerintah Kota Padang, Sumatera Barat, belum juga membayarkan kewajibannya kepada salah seorang warga, Abdul Wahab (80) yang memenangi perkara perdata ganti ruginya di Mahkamah Agung. Dalam putusan peninjauan kembali (PK) yang diajukan Pemkot Padang ke MA, Pemkot Padang kalah dan diwajibkan membayar ganti rugi tanah konsolidasi kepada Abdul Wahab tersebut sebesar Rp 2.471.000.000 atas tanah seluas 4.942 meter persegi. ""Keputusan PK di MA itu tanggal 4 Oktober 2019 lalu. Hingga sekarang Pemkot belum juga melaksanakannya,"" kata Abdul Wahab yang dihubungi Kompas.com, Kamis (14/1/2021). Baca juga: Tekanan Darah Tinggi, Wali Kota Padang Tak Jadi Divaksin Pertama Wahab menyebutkan, perkara berawal dari proyek jalan by pass tahun 1991 lalu. Saat itu, tanahnya terpakai untuk proyek tersebut dan ada kesepakatan untuk dilakukan ganti rugi. ""Ada tersisa 4.942 meter lagi yang belum dibayarkan, sehingga pada tahun 2015 saya menghadap Wali Kota Padang, Mahyeldi. Beliau berjanji akan menyelesaikan, namun dengan syarat ada putusan pengadilannya,"" kata Wahab. Kemudian Wahab mengikuti saran Mahyeldi dan memasukan gugatan ke Pengadilan Negeri Padang. Hasilnya, Wahab menang dan pengadilan memerintahkan Pemkot Padang membayar ganti rugi sebesar Rp 2,4 miliar atas tanah 4.942 meter tersebut. ""Namun bukannya membayar, Pemkot Padang malahan naik banding ke Pengadilan Tinggi, kasasi ke Mahkamah Agung hingga PK. Semuanya Pemkot kalah dan diperintahkan harus membayar,"" kata Wahab. Menurut Wahab, alasan Pemkot Padang belum mau membayar adalah karena tanah tersebut harus diukur kembali. ""Alasannya seperti mengada-ada. Tanah itu telah diukur, kenapa diukur ulang? Dalam putusan PK MA tidak ada perintah untuk mengukur ulang, yang ada Pemkot harus membayar,"" kata Wahab. Wahab menilai, Pemkot Padang sengaja mencari alasan untuk menunda atau tidak mau membayarkan ganti rugi tersebut. ""Saya sudah tua, sejak 1991 mengurusnya. Berikan saja hak saya, jangan diulur-ulur lagi dengan berbagai alasan. Dulu ada alasan banding, sekarang sudah PK tidak ada lagi upaya hukum,"" kata Wahab. Bahkan menurut Wahab, sudah ada surat perjanjian yang ditandatangani Wali Kota Padang Mahyeldi untuk membayarkan ganti rugi itu pada 2015 lalu. ""Saat itu, Mahyeldi berjanji akan membayarkan jika sudah digugat dan ada putusan pengadilan. Setelah ada putusan PN Padang, bukannya membayar malahan Pemkot Padang naik banding. Tapi mereka tetap kalah hingga PK di MA,"" kata Wahab.  ",0,,,
143378,"  PADANG, KOMPAS.com - Sekitar 500 tenaga kesehatan di Kota Padang, Sumatera Barat, tidak akan disuntik vaksin Covid-19. Hal itu dikarenakan para tenaga kesehatan itu sudah pernah terinfeksi Covid-19.  ""Tidak semua nakes yang akan divaksin, karena sudah ada nakes kita yang terinfeksi Covid-19. Mereka yang sudah terinfeksi Covid-19 tidak divaksin lagi,"" ujar Kepala Dinas Kesehatan Kota Padang Feri Mulyani kepada wartawan, Jumat (15/1/2021). Baca juga: Sudah Kalah di MA, Pemkot Padang Belum Juga Bayar Ganti Rugi Tanah Warga Feri mengatakan, sejauh ini belum ada penolakan dari tenaga kesehatan di Kota Padang mengenai vaksin Covid-19.  ""Untuk dokter yang tidak mau divaksin akan mendapat sanksi kode etik dari IDI. Sedangkan untuk perawat dan bidan, saya tidak mengetahui apakah ada sanksi dari organisasi mereka,"" kata Feri. Feri mengatakan, ada 9.128 tenaga kesehatan Kota Padang yang terdaftar di SISDM kesehatan untuk divaksin. Kota Padang menerima vaksin sebanyak lebih dari 18.000 dosis. ""Untuk tahap pertama ini yang menerima vaksin adalah tenaga kesehatan. Pada hari ini kita sudah launching vaksin ini yang diberikan kepada sejumlah tokoh dan tenaga kesehatan,"" kata dia.  Feri mengatakan, masyarakat tidak perlu takut dan cemas terhadap vaksin ini, karena sudah mendapat rekomendasi halal dari Majelis Ulama Indonesia (MUI) dan sudah diakui oleh Badan Pengawas Obat dan Makanan (BPOM).  ""Bagi yang sudah divaksin, tidak perlu melakukan tes PCR saat bepergian ke manapun,"" kata Feri.  ",0,,,
143379," SRIPOKU.COM, PALEMBANG - Rumah Sakit (RS) Siloam Sriwijaya sudah mulai melakukan vaksinasi Covid-19 kepada para tenaga kesehatan (Nakes) yang ada di RS Siloam Sriwijaya. ""Kita dapat vaksin dari Dinas Kesehatan (Dinkes) sebanyak 900 an, dan kita sudah mulai lakukan vaksinasi,"" kata Direktur RS Siloam Sriwijaya dr Bona Fernando usai melakukan vaksinasi Covid-19 di RS Siloam Sriwijaya, Jumat (15/1/2021). Lebih lanjut ia mengatakan, bahwa tenaga kesehatan di RS Siloam Sriwijaya ada 450 an, ada juga dokter Spesialis, dokter umum, ditambah tenaga kerja yang non-kesehatan seperti sopir dan lain-lain jadi totalnya lebih dari 500 an tenga kerja. ""Hari ini dilakukan vaksinasi sebanyak 8 orang. Nantinya kita targetkan yang divaksin 20 orang per hari. Target kita untuk tahap pertama ini vaksinansi ya selesai sebelum 31 Januari 2021. Jadi bisa saja nanti sehari lebih dari 20 orang, disesuaikan saja,"" katanya. Menurutnya, yang diutamakan yang sudah registrasi ulang. Lalu dokter yang sesuai dengan kriteria. Sebab ada juga dokter yang terkena Covid-19, sehingga tidak masuk dalam daftar yang diviaksin. Untuk prosedur menurutnya sama seperti yang lainnya. Registrasi terlebih dahulu, kemudian datang sesuai waktu yang telah ditentukan. Untuk di RS Siloam Sriwijaya ini tempat vaksinasi Covid-19 ada di lantai 7. Ada empat meja tahapan, meja pertama registrasi, meja kedua skrining, meja ketiga penyuntikan vaksin dan meja keempat penyerahan kartu bahwa sudah divaksin. ""Saya tadi juga sudah vaksin, rasanya sama seperti vaksin yang lain. Bulan lalu saya juga vaksin flue, rasanya sama tidak beda,"" ungkapnya. (TS/Linda Trisnawati)  Baca juga:  Lagi Jalan-jalan di Pasar Desa Rambutan OI, Pria Ini Nyaris Babak Belur, Ternyata Ini Penyebabnya!  Baca juga:  Pengusaha Batubara di Lahat Ini Sulap Kelapa Tua Sisa Jadi Tanaman Bernilai, Ini Penampakannya!     ",0,,,
